id,area_id,outliner_name,outline_filename,taxon1,taxon2,touch_type,length,flag,notes,created_at,updated_at,touch_number,growth_form
3956,3753,mariana,AR0468_F5_T2_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:25:23.881756","2014-03-25 03:25:23.881756",1,Digitate
3957,3753,mariana,AR0468_F5_T2_B_C_paulina.cp,Acropora,"","Mutual digestion",,,"","2014-03-25 03:25:38.735908","2014-03-25 03:25:38.735908",2,Digitate
3958,3753,mariana,AR0468_F5_T2_B_C_paulina.cp,Acropora,"","Mutual digestion",,,"","2014-03-25 03:25:47.522569","2014-03-25 03:25:47.522569",3,Digitate
3959,3753,mariana,AR0468_F5_T2_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:26:03.124667","2014-03-25 03:26:03.124667",4,Branching
3960,3753,mariana,AR0468_F5_T2_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:26:43.061334","2014-03-25 03:26:43.061334",5,Branching
3961,3753,mariana,AR0468_F5_T2_B_C_paulina.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:26:54.757125","2014-03-25 03:26:54.757125",6,Branching
3962,1195,mariana,AR0341_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:30:05.205342","2014-03-25 03:30:05.205342",1,Tabular
3963,1195,mariana,AR0341_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,Astreopora,"2014-03-25 03:36:12.583444","2014-03-25 03:39:52.248879",2,Encrusting
3964,1195,mariana,AR0341_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:36:24.732044","2014-03-25 03:36:24.732044",3,Corymbose
3965,1195,mariana,AR0341_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,Astreopora,"2014-03-25 03:36:35.625928","2014-03-25 03:40:02.570126",4,Encrusting
3966,1195,mariana,AR0341_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,Astreopora,"2014-03-25 03:36:49.921665","2014-03-25 03:40:09.131174",5,Encrusting
3967,1196,mariana,AR0341_F5_T_A3_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:40:22.127200","2014-03-25 03:40:22.127200",1,Tabular
3968,1196,mariana,AR0341_F5_T_A3_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 03:41:56.228978","2014-03-25 03:41:56.228978",2,Branching
3969,1196,mariana,AR0341_F5_T_A3_C_erin.cp,Acropora,"",Digesting,,,"","2014-03-25 03:42:21.108297","2014-03-25 03:42:21.108297",3,Corymbose
3970,1196,mariana,AR0341_F5_T_A3_C_erin.cp,Acropora,"",Overtopping,,,Astreopora,"2014-03-25 03:42:45.441000","2014-03-25 03:42:45.441000",4,Encrusting
3971,1196,mariana,AR0341_F5_T_A3_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 03:42:55.619527","2014-03-25 03:42:55.619527",5,Encrusting
3972,1196,mariana,AR0341_F5_T_A3_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-25 03:43:13.935048","2014-03-25 03:43:13.935048",6,Massive
3973,2909,mariana,AR0124_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:14:00.185983","2014-03-25 04:14:00.185983",1,Corymbose
3974,2909,mariana,AR0124_F3_T1_C_mizue.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:14:55.519758","2014-03-25 04:14:55.519758",2,Cuneiform
3975,2909,mariana,AR0124_F3_T1_C_mizue.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:15:09.805832","2014-03-25 04:15:28.929489",3,Cuneiform
3976,2909,mariana,AR0124_F3_T1_C_mizue.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:15:20.754255","2014-03-25 04:15:20.754255",4,Cuneiform
3977,2909,mariana,AR0124_F3_T1_C_mizue.cp,"Soft coral","",Overtopping,,,Sarcophyton,"2014-03-25 04:15:45.865891","2014-03-25 04:15:45.865891",5,Cuneiform
3978,2909,mariana,AR0124_F3_T1_C_mizue.cp,Montipora,"",Overtopping,,,"","2014-03-25 04:15:55.629833","2014-03-25 04:15:55.629833",6,Encrusting
3979,2909,mariana,AR0124_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:16:08.273237","2014-03-25 04:16:08.273237",7,Tabular
3980,2909,mariana,AR0124_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:16:16.318317","2014-03-25 04:16:16.318317",8,Tabular
3981,2909,mariana,AR0124_F3_T1_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:16:28.889978","2014-03-25 04:16:28.889978",9,Tabular
3982,2910,mariana,AR0124_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:21:46.828383","2014-03-25 04:21:46.828383",1,Cuneiform
3983,2910,mariana,AR0124_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 04:22:09.493901","2014-03-25 04:22:09.493901",2,Cuneiform
3984,2910,mariana,AR0124_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:22:27.767117","2014-03-25 04:22:27.767117",3,Cuneiform
3985,2910,mariana,AR0124_F4_T_A_C_mizue.cp,Favid,"",Overtopping,,,"","2014-03-25 04:22:38.521992","2014-03-25 04:22:38.521992",4,Massive
3986,2910,mariana,AR0124_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 04:22:52.952614","2014-03-25 04:22:52.952614",5,Encrusting
3987,2910,mariana,AR0124_F4_T_A_C_mizue.cp,"""Isopora""","",Digesting,,,"","2014-03-25 04:23:07.032181","2014-03-25 04:23:07.032181",6,Cuneiform
3988,2910,mariana,AR0124_F4_T_A_C_mizue.cp,Acropora,"",Overtopping,,,Anacropora,"2014-03-25 04:23:35.641554","2014-03-25 04:23:35.641554",7,Branching
3989,2910,mariana,AR0124_F4_T_A_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:23:58.040952","2014-03-25 04:23:58.040952",8,Tabular
3990,2910,mariana,AR0124_F4_T_A_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:24:43.002778","2014-03-25 04:24:43.002778",9,Tabular
3991,2910,mariana,AR0124_F4_T_A_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:24:51.688580","2014-03-25 04:24:51.688580",10,Tabular
3992,2910,mariana,AR0124_F4_T_A_C_mizue.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:25:00.436691","2014-03-25 04:25:00.436691",11,Corymbose
3993,2910,mariana,AR0124_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 04:25:13.122670","2014-03-25 04:25:13.122670",12,Cuneiform
3994,2910,mariana,AR0124_F4_T_A_C_mizue.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:25:25.669755","2014-03-25 04:25:25.669755",13,Cuneiform
3995,1157,mariana,AR0124_F5_T_A2_C_erin.cp,"""Isopora""","",Digested,,,"","2014-03-25 04:29:12.823687","2014-03-25 04:29:12.823687",1,Cuneiform
3996,1157,mariana,AR0124_F5_T_A2_C_erin.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:29:23.402406","2014-03-25 04:29:23.402406",2,Cuneiform
3997,1157,mariana,AR0124_F5_T_A2_C_erin.cp,"""Isopora""","","Mutual digestion",,,"","2014-03-25 04:29:38.546722","2014-03-25 04:29:38.546722",3,Cuneiform
3998,1157,mariana,AR0124_F5_T_A2_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 04:29:50.771021","2014-03-25 04:29:50.771021",4,Cuneiform
3999,1157,mariana,AR0124_F5_T_A2_C_erin.cp,"Soft coral","",Digested,,,Sarcophyton,"2014-03-25 04:30:03.077538","2014-03-25 04:30:03.077538",5,Cuneiform
4000,1157,mariana,AR0124_F5_T_A2_C_erin.cp,"""Isopora""","",Overtopped,,,"","2014-03-25 04:31:07.269492","2014-03-25 04:31:07.269492",6,Cuneiform
4001,1157,mariana,AR0124_F5_T_A2_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:31:27.359263","2014-03-25 04:31:54.186311",7,Tabular
4002,1157,mariana,AR0124_F5_T_A2_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:31:46.614030","2014-03-25 04:33:16.834737",8,Tabular
4003,1157,mariana,AR0124_F5_T_A2_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:33:08.097131","2014-03-25 04:33:08.097131",9,Branching
4004,1157,mariana,AR0124_F5_T_A2_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:33:33.670542","2014-03-25 04:33:33.670542",10,Tabular
4005,1157,mariana,AR0124_F5_T_A2_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 04:34:49.206738","2014-03-25 04:34:49.206738",11,Cuneiform
4006,1158,mariana,AR0128_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:40:23.164953","2014-03-25 04:40:23.164953",1,Tabular
4007,1158,mariana,AR0128_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:40:41.077496","2014-03-25 04:40:41.077496",2,Tabular
4008,1158,mariana,AR0128_F3_T1_C_erin.cp,Acropora,"",Digesting,,,"","2014-03-25 04:40:58.792453","2014-03-25 04:40:58.792453",3,Tabular
4009,1158,mariana,AR0128_F3_T1_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-25 04:41:06.792148","2014-03-25 04:43:02.207634",4,Tabular
4010,1158,mariana,AR0128_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:43:17.916323","2014-03-25 04:43:17.916323",5,Tabular
4011,1158,mariana,AR0128_F3_T1_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:43:26.362633","2014-03-25 04:43:26.362633",6,Corymbose
4013,1158,mariana,AR0128_F3_T1_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 04:44:00.107706","2014-03-25 04:44:00.107706",7,Cuneiform
4014,1158,"",AR0128_F3_T1_C_erin.cp,"Soft coral","",Overgrown,,,"","2014-03-25 04:44:15.111489","2014-03-25 04:44:15.111489",8,Cuneiform
4015,1158,mariana,AR0128_F3_T1_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2014-03-25 04:44:30.257798","2014-03-25 04:44:30.257798",9,Branching
4016,1159,mariana,AR0128_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:47:43.945964","2014-03-25 04:47:43.945964",1,Tabular
4017,1159,mariana,AR0128_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:47:51.187147","2014-03-25 04:47:51.187147",2,Tabular
4018,1159,mariana,AR0128_F4_T_A_C_erin.cp,Acropora,"",Digested,,,"","2014-03-25 04:48:00.727818","2014-03-25 04:49:14.626199",3,Tabular
4019,1159,mariana,AR0128_F4_T_A_C_erin.cp,Acropora,"",Overtopped,,,"","2014-03-25 04:49:24.405627","2014-03-25 04:51:31.474186",4,Tabular
4020,1159,mariana,AR0128_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:49:37.773449","2014-03-25 04:51:45.801772",5,Tabular
4021,1159,mariana,AR0128_F4_T_A_C_erin.cp,Acropora,"",Digested,,,"","2014-03-25 04:49:46.081583","2014-03-25 04:51:57.621377",6,Tabular
4022,1159,mariana,AR0128_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 04:50:07.595731","2014-03-25 04:52:12.369738",7,Tabular
4023,1159,mariana,AR0128_F4_T_A_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 04:50:20.207620","2014-03-25 04:52:34.918456",8,Cuneiform
4024,1159,mariana,AR0128_F4_T_A_C_erin.cp,"Soft coral","",Overtopping,,,Sinularia,"2014-03-25 04:50:31.261768","2014-03-25 04:50:31.261768",9,Cuneiform
4025,1159,mariana,AR0128_F4_T_A_C_erin.cp,"Soft coral","",Overtopping,,,Sinularia,"2014-03-25 04:50:52.853137","2014-03-25 04:52:49.734037",10,Cuneiform
4026,1159,mariana,AR0128_F4_T_A_C_erin.cp,"Soft coral","",Overgrown,,,Sinularia,"2014-03-25 04:52:59.449789","2014-03-25 04:52:59.449789",11,Cuneiform
4027,1159,mariana,AR0128_F4_T_A_C_erin.cp,Pocilloporid,"",Overtopping,,,damicornis,"2014-03-25 04:53:11.053492","2014-03-25 04:53:11.053492",12,Branching
4028,1160,mariana,AR0128_F5_T_A3_C_erin.cp,"Soft coral","",Overgrown,,,Sinularia,"2014-03-25 05:12:47.365040","2014-03-25 05:14:18.996139",1,Digitate
4029,1160,mariana,AR0128_F5_T_A3_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2014-03-25 05:13:14.293071","2014-03-25 05:13:14.293071",2,Branching
4030,1160,mariana,AR0128_F5_T_A3_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:13:28.827086","2014-03-25 05:13:28.827086",3,Tabular
4031,1160,mariana,AR0128_F5_T_A3_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:13:37.410418","2014-03-25 05:13:37.410418",4,Tabular
4032,1160,mariana,AR0128_F5_T_A3_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:13:44.348763","2014-03-25 05:13:44.348763",5,Tabular
4033,1160,mariana,AR0128_F5_T_A3_C_erin.cp,Acropora,"","Mutual digestion",,,"","2014-03-25 05:13:58.241610","2014-03-25 05:13:58.241610",6,Tabular
4034,1160,mariana,AR0128_F5_T_A3_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:14:06.668684","2014-03-25 05:14:06.668684",7,Tabular
4035,1160,mariana,AR0128_F5_T_A3_C_erin.cp,"Soft coral","",Overtopping,,,Sinularia,"2014-03-25 05:14:32.531393","2014-03-25 05:14:32.531393",8,Digitate
4036,1160,mariana,AR0128_F5_T_A3_C_erin.cp,"Soft coral","",Overtopping,,,Sinularia,"2014-03-25 05:14:45.681301","2014-03-25 05:14:45.681301",9,Digitate
4037,1162,mariana,AR0137_F3_T2_C_erin.cp,Acropora,"","Other direct contact",,,Standoff,"2014-03-25 05:18:15.985803","2014-03-25 05:18:15.985803",1,Digitate
4038,1163,mariana,AR0137_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:20:01.052243","2014-03-25 05:20:01.052243",1,Digitate
4039,1163,mariana,AR0137_F4_T_C_C_erin.cp,Favid,"",Overtopping,,,"","2014-03-25 05:20:08.755622","2014-03-25 05:20:08.755622",2,Massive
4040,1163,mariana,AR0137_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:20:51.526566","2014-03-25 05:20:51.526566",3,Digitate
4041,1163,mariana,AR0137_F4_T_C_C_erin.cp,Acropora,"","Other direct contact",,,Standoff,"2014-03-25 05:21:03.187410","2014-03-25 05:21:03.187410",4,Digitate
4042,1164,mariana,AR0137_F5_T_A_C_erin.cp,Acropora,"","Other direct contact",,,Standoff,"2014-03-25 05:23:06.752584","2014-03-25 05:23:06.752584",1,Digitate
4043,1164,mariana,AR0137_F5_T_A_C_erin.cp,Uncertain,"",Uncertain,,,"","2014-03-25 05:23:41.851899","2014-03-25 05:23:41.851899",2,Encrusting
4044,1164,mariana,AR0137_F5_T_A_C_erin.cp,Acropora,"","Other direct contact",,,Standoff,"2014-03-25 05:25:23.740695","2014-03-25 05:25:23.740695",3,Digitate
4045,1164,mariana,AR0137_F5_T_A_C_erin.cp,Acropora,"","Other direct contact",,,Standoff,"2014-03-25 05:25:34.086062","2014-03-25 05:25:34.086062",4,Digitate
4046,1164,mariana,AR0137_F5_T_A_C_erin.cp,Acropora,"","Other direct contact",,,Standoff,"2014-03-25 05:25:54.568198","2014-03-25 05:25:54.568198",5,Digitate
4047,1166,mariana,AR0138_F3_T_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:28:22.362437","2014-03-25 05:28:22.362437",1,Corymbose
4048,1166,mariana,AR0138_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:28:33.462185","2014-03-25 05:28:33.462185",2,Tabular
4049,1166,mariana,AR0138_F3_T_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:28:48.715134","2014-03-25 05:28:48.715134",3,Cuneiform
4050,1214,mariana,AR0397_F5_T2_B_C_erin.cp,Pocilloporid,"",Overtopping,,,"","2014-03-25 05:31:15.620559","2014-03-25 05:31:15.620559",1,Branching
4051,1214,mariana,AR0397_F5_T2_B_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:31:27.409057","2014-03-25 05:31:27.409057",2,Branching
4052,1234,mariana,AR0806_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:34:00.016876","2014-03-25 05:34:00.016876",1,Tabular
4053,1234,mariana,AR0806_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:37:36.845310","2014-03-25 05:37:36.845310",2,Tabular
4054,1234,mariana,AR0806_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:37:46.491500","2014-03-25 05:37:46.491500",3,Tabular
4055,1234,mariana,AR0806_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:37:58.541063","2014-03-25 05:37:58.541063",4,Tabular
4056,1234,mariana,AR0806_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:38:06.502168","2014-03-25 05:38:06.502168",5,Tabular
4057,1234,mariana,AR0806_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:38:16.788100","2014-03-25 05:38:16.788100",6,Tabular
4058,1234,mariana,AR0806_F3_T_C_erin.cp,Favid,"",Overtopped,,,Goniastrea,"2014-03-25 05:38:29.873562","2014-03-25 05:38:29.873562",7,Massive
4059,1234,mariana,AR0806_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:38:45.584224","2014-03-25 05:38:45.584224",8,Tabular
4060,1234,mariana,AR0806_F3_T_C_erin.cp,Poritid,"",Overtopping,,,Porites,"2014-03-25 05:42:06.048820","2014-03-25 05:42:06.048820",9,Digitate
4061,1235,mariana,AR0806_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:44:15.084688","2014-03-25 05:44:15.084688",1,Tabular
4062,1235,mariana,AR0806_F4_T_C_C_erin.cp,Poritid,"",Overtopped,,,"Porites
","2014-03-25 05:44:23.773866","2014-03-25 05:44:33.636429",2,Digitate
4063,1235,mariana,AR0806_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:44:47.457941","2014-03-25 05:44:47.457941",3,Tabular
4064,1235,mariana,AR0806_F4_T_C_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:45:05.813808","2014-03-25 05:45:05.813808",4,Cuneiform
4065,1235,mariana,AR0806_F4_T_C_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:45:14.038501","2014-03-25 05:45:14.038501",5,Cuneiform
4066,1235,mariana,AR0806_F4_T_C_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:45:23.066512","2014-03-25 05:45:23.066512",6,Cuneiform
4067,1235,mariana,AR0806_F4_T_C_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:45:34.557469","2014-03-25 05:45:34.557469",7,Cuneiform
4068,1235,mariana,AR0806_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:45:45.379282","2014-03-25 05:45:45.379282",8,Tabular
4069,1235,mariana,AR0806_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:45:56.412027","2014-03-25 05:45:56.412027",9,Tabular
4070,1235,mariana,AR0806_F4_T_C_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:46:06.657318","2014-03-25 05:46:06.657318",10,Tabular
4071,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:48:14.750672","2014-03-25 05:48:14.750672",1,Tabular
4072,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Montipora,"",Overtopping,,,"","2014-03-25 05:48:31.249202","2014-03-25 05:48:31.249202",2,Encrusting
4073,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:48:46.537606","2014-03-25 05:48:46.537606",3,Tabular
4074,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:48:55.345896","2014-03-25 05:48:55.345896",4,Tabular
4075,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:49:53.004076","2014-03-25 05:49:53.004076",5,Tabular
4076,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:50:00.611337","2014-03-25 05:50:00.611337",6,Tabular
4077,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:50:58.100954","2014-03-25 05:50:58.100954",7,Digitate
4078,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:51:07.466789","2014-03-25 05:51:07.466789",8,Digitate
4079,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:51:17.151885","2014-03-25 05:51:17.151885",9,Tabular
4080,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:51:27.214976","2014-03-25 05:51:27.214976",10,Tabular
4081,1236,mariana,AR0806_F5_T_A5_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:51:38.696263","2014-03-25 05:51:38.696263",11,Cuneiform
4082,1236,mariana,AR0806_F5_T_A5_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:51:47.533807","2014-03-25 05:52:07.477728",12,Tabular
4083,1236,mariana,AR0806_F5_T_A5_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:52:16.797601","2014-03-25 05:52:16.797601",13,Cuneiform
4084,1236,mariana,AR0806_F5_T_A5_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 05:52:27.485284","2014-03-25 05:52:27.485284",14,Cuneiform
4085,1167,mariana,AR0173_F3_T2_C_erin.cp,"Soft coral","",Overtopped,,,"","2014-03-25 05:55:27.457799","2014-03-25 05:55:27.457799",1,Cuneiform
4086,1167,mariana,AR0173_F3_T2_C_erin.cp,"Soft coral","","Other direct contact",,,Standoff,"2014-03-25 05:59:06.180825","2014-03-25 05:59:06.180825",2,Cuneiform
4087,1167,mariana,AR0173_F3_T2_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 05:59:20.150345","2014-03-25 05:59:20.150345",3,Cuneiform
4088,1167,mariana,AR0173_F3_T2_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 05:59:33.727886","2014-03-25 05:59:33.727886",4,Digitate
4089,1215,mariana,AR0420_F4_T_A_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 06:01:17.767056","2014-03-25 06:01:17.767056",1,Cuneiform
4090,1215,mariana,AR0420_F4_T_A_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 06:01:28.923053","2014-03-25 06:01:28.923053",2,Cuneiform
4091,1215,mariana,AR0420_F4_T_A_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 06:01:49.454068","2014-03-25 06:01:49.454068",3,Corymbose
4092,1215,mariana,AR0420_F4_T_A_C_erin.cp,Favid,"",Overtopping,,,"","2014-03-25 06:03:57.097566","2014-03-25 06:03:57.097566",4,Massive
4093,1215,mariana,AR0420_F4_T_A_C_erin.cp,"Soft coral","",Overtopping,,,"","2014-03-25 06:04:13.037432","2014-03-25 06:04:13.037432",5,Cuneiform
4094,1215,mariana,AR0420_F4_T_A_C_erin.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 06:04:27.311580","2014-03-25 06:04:27.311580",6,Cuneiform
4095,1215,mariana,AR0420_F4_T_A_C_erin.cp,Acropora,"",Overgrown,,,"","2014-03-25 06:04:54.198322","2014-03-25 06:04:54.198322",7,Digitate
4096,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,"""Isopora""","",Overtopping,,,"","2014-03-25 06:08:15.736938","2014-03-25 06:08:15.736938",1,Cuneiform
4097,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,"""Isopora""","","Mutual digestion",,,"","2014-03-25 06:08:31.481406","2014-03-25 06:08:31.481406",2,Cuneiform
4098,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,Montipora,"",Digesting,,,"","2014-03-25 06:08:47.529784","2014-03-25 06:08:47.529784",3,Encrusting
4099,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,Montipora,"",Overtopping,,,"","2014-03-25 06:09:00.086697","2014-03-25 06:09:00.086697",4,Encrusting
4100,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,Montipora,"",Overtopping,,,"","2014-03-25 06:09:09.680956","2014-03-25 06:09:09.680956",5,Encrusting
4101,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,"Soft coral","",Overtopping,,,"","2014-03-25 06:10:52.771254","2014-03-25 06:10:52.771254",6,Cuneiform
4102,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,Acropora,"",Overgrown,,,"","2014-03-25 06:12:25.238115","2014-03-25 06:12:25.238115",7,Digitate
4103,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-25 06:12:36.285225","2014-03-25 06:12:45.833343",8,Corymbose
4104,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,Acropora,"",Overtopped,,,"","2014-03-25 06:13:06.650528","2014-03-25 06:13:06.650528",9,Branching
4105,3749,mariana,AR0420_F5_T2_B_C_paulina.cp,Montipora,"",Overtopping,,,"","2014-03-25 06:13:17.462508","2014-03-25 06:13:17.462508",10,Encrusting
4106,1168,mariana,AR0174_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 06:16:43.438439","2014-03-25 06:16:43.438439",1,Tabular
4107,1168,mariana,AR0174_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 06:16:52.292696","2014-03-25 06:16:52.292696",2,Tabular
4108,1168,mariana,AR0174_F3_T_C_erin.cp,Acropora,"",Digesting,,,"","2014-03-25 06:17:19.684765","2014-03-25 06:17:19.684765",3,Tabular
4109,1168,mariana,AR0174_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 06:17:30.569942","2014-03-25 06:17:47.029302",4,Tabular
4110,1168,mariana,AR0174_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 06:17:38.817738","2014-03-25 06:17:38.817738",5,Tabular
4111,1168,mariana,AR0174_F3_T_C_erin.cp,Acropora,"","Other direct contact",,,Standoff,"2014-03-25 06:17:57.744127","2014-03-25 06:18:52.257577",6,Digitate
4112,1168,mariana,AR0174_F3_T_C_erin.cp,Acropora,"",Overtopping,,,"","2014-03-25 06:18:37.796765","2014-03-25 06:18:37.796765",7,Tabular
4113,1168,mariana,AR0174_F3_T_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-25 06:19:16.909951","2014-03-25 06:19:16.909951",8,Massive
4114,1168,mariana,AR0174_F3_T_C_erin.cp,Favid,"",Overtopping,,,Goniastrea,"2014-03-25 06:19:29.563609","2014-03-25 06:19:29.563609",9,Massive
